pt,mean_mae_xgboost,std_mae_xgboost,z_mae_xgboost
VIth nerve paralysis,0.9122514338224618,1.6742534222587444,"[-0.54393348 -0.54477366  0.16970714 -0.53394776 -0.42606328 -0.53828283
 -0.32346088  0.59078047  0.23283314 -0.53558076  0.10003459 -0.45192216
 -0.1788217  -0.44426026 -0.38806868 -0.53990374  0.8720167   0.26153898
 -0.14862544 -0.53772849  4.63069592 -0.54262072  1.1516959   0.15876681
 -0.51477796 -0.50983741 -0.43158615 -0.03387429]"
Prothrombin time shortened,0.9124379872492613,1.8313812534215588,"[ 1.41098425  4.48066895 -0.30293616 -0.20454435 -0.49691248 -0.49776162
  0.98430514  0.95780401 -0.08378711 -0.49782041  0.67238148 -0.41661551
 -0.1985712  -0.4966218  -0.41776116 -0.01826862 -0.49802137 -0.22350718
 -0.42898961 -0.37081802 -0.25808223 -0.41532008 -0.48276152 -0.42975731
 -0.32632721 -0.44589294 -0.49746778 -0.49759812]"
Delirium febrile,0.9125152877238901,1.6903384959700523,"[ 0.04680922  0.30837047 -0.5380513  -0.26546807 -0.13821672 -0.53906593
 -0.29850644 -0.42842485 -0.5380369  -0.46207934  4.53055104 -0.53458973
  0.35513277 -0.11837073 -0.27598276 -0.52546365 -0.38406574  1.10699648
  0.85192403 -0.51131934 -0.26184753 -0.42980406 -0.53836223  1.2296402
 -0.44131221 -0.46198167 -0.53825572 -0.2002193 ]"
Locked-in syndrome,0.9128843123740273,1.7035942358164902,"[-0.28392085 -0.43467683 -0.51881065 -0.53019824 -0.36363591 -0.53552113
 -0.53519466 -0.02637862 -0.50916715 -0.20198931  0.15567413  4.10078827
 -0.22455305  0.1459811   1.55977048 -0.52193327 -0.29398428  1.96662305
 -0.35696431 -0.51631803 -0.50194971 -0.51708613 -0.5135104   0.44779287
 -0.5334539  -0.53101363  0.60926666 -0.5356365 ]"
Colorectal adenocarcinoma,0.9130618187550956,0.832769549941216,"[-0.40336723  0.22251254 -0.34484454 -0.72717773 -0.83172437 -0.79016145
 -0.94026472  0.35705924  0.11536416 -0.54209088 -0.354279    2.5032614
 -0.20306118 -0.53327708  0.99747544  0.56054826  0.36963822  0.60393317
 -0.98896294 -1.013981    3.35892633  0.46882461  0.53609372 -0.97747032
 -0.6366791   0.28103109 -0.26934858 -0.81797808]"
Band neutrophil percentage decreased,0.9137417042844153,2.1202998924603933,"[ 0.07716321 -0.42684468 -0.43034149  0.48027251 -0.09325511 -0.43038732
 -0.05518786 -0.38762697 -0.42992139 -0.33219857 -0.35814615 -0.41263332
  1.45187235  1.05528923 -0.43034016 -0.42913123 -0.23485725 -0.169712
 -0.43051293 -0.39732909 -0.43032746 -0.42978122 -0.43040863  4.64550735
 -0.13743258 -0.29050584 -0.43010917 -0.11311423]"
Intervertebral discitis,0.9142496577839024,1.4800108778103165,"[-1.60335799e-01  9.94552350e-01 -4.67929620e-01 -2.60135713e-01
 -4.51159020e-01 -6.16949025e-01 -2.64281750e-01 -1.46785668e-01
 -2.57417627e-03 -2.49202167e-01  1.66350898e-01 -3.82492465e-01
 -2.28457407e-01 -1.82092099e-01 -1.50390635e-01 -2.45465628e-01
  4.92303493e+00 -1.16342315e-01  2.55745623e-01 -3.16056360e-01
  2.44818874e-01 -3.97727937e-01 -4.48529327e-01 -3.40207602e-01
  1.67784715e-01 -6.15995962e-01 -2.85858996e-01 -4.23317714e-01]"
Progressive multiple sclerosis,0.9149282405089378,0.8534711551123727,"[-0.91455091 -0.44673223 -0.1193909  -1.02661913 -0.15437067 -0.41798206
 -1.05876643 -0.65300193 -0.38392958 -0.02399314  2.56756199 -0.2616552
  1.19377369 -0.35280289 -0.52148733 -0.81834157 -0.36102226  0.5298243
 -0.7968353   2.73963862  0.29960526 -0.567202   -0.32393923  1.57266959
 -0.40470433  1.61495947 -0.70231305 -0.20839278]"
Skin sensitisation,0.9150373497197156,0.9428190739889158,"[-6.50069210e-01  1.75164501e+00 -4.18119405e-01 -7.63001242e-01
 -6.17751318e-01 -9.60880990e-01 -6.10292196e-01  4.97557897e-01
  3.73437971e-01 -8.84984748e-01  3.74851941e-01 -8.77059168e-01
 -2.21775156e-02 -1.79790933e-01 -2.27271191e-01  3.32900426e-01
  1.00244037e+00  2.33087285e+00 -2.32480170e-01 -8.16543628e-01
  3.19747742e+00 -5.58112793e-01 -2.48777119e-03  4.79811361e-01
 -6.81054748e-01 -7.67303699e-01 -1.83286471e-01 -8.88328038e-01]"
Impaired work ability,0.9150693733320832,1.0684294597378787,"[ 0.1910123   1.30252805 -0.42757804 -0.1628625   0.08600544 -0.73413339
 -0.15091305  0.21169294  0.09192248 -0.50768509 -0.27344882 -0.51718864
 -0.40599523 -0.13737569 -0.47227563 -0.06575803  4.54540542 -0.51556412
 -0.21366078 -0.3367814  -0.22983665 -0.23883261 -0.56233173 -0.35114393
  1.38006005 -0.62512362 -0.67081187 -0.2093259 ]"
Dupuytren's contracture,0.9155991788391324,1.1464886781295955,"[-0.49547687  0.11836918 -0.74662575 -0.33663846 -0.28471375 -0.53734366
 -0.49586455 -0.70532147 -0.79658526 -0.32744319  0.43369922 -0.72178676
  0.3105057  -0.04614949  1.02165204 -0.70908482 -0.67247448  0.0367923
 -0.48823953  4.03660462 -0.58644016  1.27059552  0.05832552 -0.50899347
  1.23834101  1.15106532 -0.77416327 -0.44260549]"
Muscle strain,0.9157772766035593,1.3118083867986032,"[-2.89768694e-01 -3.90466526e-01 -6.60661695e-01 -4.64560447e-01
 -2.14293504e-01 -5.59295160e-01 -1.78999889e-03 -5.19581548e-01
 -3.15120271e-01 -1.60073488e-01  7.31640466e-02 -4.98919233e-02
  8.79423028e-01  3.26377410e-01  1.33946524e+00 -4.91141231e-01
 -3.36532915e-01  1.83666308e-01 -4.25347516e-01 -6.07989516e-01
 -1.74727377e-01 -4.13010369e-01 -1.72066222e-01 -4.89503435e-01
 -2.36282569e-01 -4.32628497e-01  4.69208205e+00 -8.94451746e-02]"
Differential white blood cell count abnormal,0.9159695665954036,1.5606844220004135,"[-0.26181481 -0.47143443 -0.43312356 -0.2885137  -0.52203582  4.61636506
 -0.03972959 -0.52032485 -0.52462765 -0.33751616 -0.41002293 -0.33558253
 -0.48106877 -0.27198145 -0.37149151 -0.46534695 -0.46620061 -0.14922701
  0.31200709 -0.10235157 -0.44067631  0.49906702  1.38804845  0.28978702
 -0.51337284  0.94327107 -0.10652004 -0.53558261]"
Intertrigo,0.9163570558962789,1.7583671181949374,"[-0.39526703 -0.49043227 -0.48689716 -0.52001158 -0.49576311  0.53252715
 -0.51942211 -0.10156152 -0.49028455 -0.42926956  0.03551674  0.35611843
  0.24503546  0.12439691  0.16727835 -0.52112475 -0.41929881  0.70346024
 -0.48771972 -0.47087486 -0.51808999 -0.42651756  1.73780048 -0.26975731
 -0.36346318  4.48041033 -0.51937705 -0.45741198]"
Bone scan abnormal,0.9164293002554343,1.3172543442761928,"[ 1.1118584   4.22569263 -0.04901272 -0.43275003 -0.40183995 -0.69431526
  0.7682423   1.0381897  -0.30143974 -0.68995479  0.63963153 -0.69421397
 -0.47529516 -0.30505642 -0.24114325 -0.14424902 -0.56872048  0.2583044
  1.29609413 -0.6109482  -0.45677975 -0.59846689 -0.02669122 -0.55819205
 -0.52766132 -0.64647221 -0.2197376  -0.69507306]"
Atrophic vulvovaginitis,0.9167712946116336,0.8593961585475411,"[-0.58582289  0.80636792 -0.94169444 -0.67532573 -0.64113872 -0.72742482
 -0.46284948 -0.28973369  0.47593211 -0.17077161 -1.03276682 -0.27066924
  1.49963335  0.0461336   1.0285358  -0.71509373 -0.41588817 -0.0208476
 -1.06422278  3.30188922  0.50055196  1.62047499  0.14604715 -0.94786464
  1.14963974 -0.94857021 -0.94974396  0.28522267]"
Haematoma muscle,0.9172989328795025,0.8336913096308883,"[-0.62299077  0.23540731 -1.09800879 -0.43501029 -0.89383311 -1.05191999
 -0.14198625 -0.30208926  0.17752486 -0.8368864   0.89244739 -0.38202801
 -0.39375945 -0.55909753 -0.38944312 -0.63241797  0.67660304  2.13921815
  1.46008391 -0.97702213  1.92767536 -0.71901684 -0.07469135  2.19019594
 -0.47415631 -0.94855794 -0.48074842  1.71450795]"
Anal fissure,0.9180760273297788,0.5840322864510159,"[-0.91258202  1.09359911 -0.98004054 -0.78840265 -1.34142521 -0.95685245
 -0.40431451 -1.00941079  0.07869829 -0.15663029 -0.88951407  0.20295012
  1.24170845 -1.09251824 -0.70333673 -0.56943342 -0.55907707  0.29495278
 -0.5715409   2.07649308  0.83125466  0.52536081 -0.91750035  0.92983337
  0.67598934  1.3303405   0.09615333  2.47524541]"
Radiculopathy,0.9182463113698395,1.0696131106528801,"[-0.38257826 -0.6339742  -0.83766175 -0.63908169  0.5107134  -0.55309162
 -0.18578147 -0.41995088  0.48596567  0.20075515 -0.18264742 -0.60736883
  1.5485228   0.0319313   1.31052754 -0.83742581 -0.61168769 -0.26140282
 -0.85025134  3.76665909 -0.8320904   1.03812116 -0.04979054 -0.4025078
  1.21368544 -0.23899227 -0.80719847 -0.77339827]"
Laryngomalacia,0.918610112065595,1.2972013948987644,"[-0.70535978 -0.66673979 -0.70240856 -0.70371968 -0.45651364 -0.7028476
  0.18238348  0.82088776  0.05062873 -0.35323977  0.94146289  0.04110532
  0.04986989 -0.70768612  1.04139218 -0.69906835 -0.31035636  3.64135116
 -0.67136879 -0.61711825 -0.17000016 -0.58711745 -0.40437852 -0.40742907
 -0.70324031 -0.54324049  1.28355219  2.05919909]"
Marrow hyperplasia,0.918761234185425,2.908764069075542,"[-0.31535952 -0.31535952 -0.31535952 -0.31535952 -0.16210264 -0.31535952
  4.62290451 -0.31529958 -0.30288006 -0.16049299 -0.25451727  2.02002675
 -0.30419538 -0.31535952  0.61830994 -0.30863614 -0.31535952 -0.21595341
 -0.31535952 -0.31544351 -0.30301802 -0.30722976 -0.31535952 -0.21130504
 -0.31535952 -0.31535952 -0.31585318 -0.31535952]"
Bacillus test positive,0.9190179951649234,1.8206033277721316,"[-0.50423766 -0.50378863 -0.45830868 -0.50427283 -0.50430342 -0.50432324
 -0.50253647  1.13716263 -0.46475762 -0.50408949  1.16031588 -0.50401838
 -0.4364533   1.38297402  1.30097656 -0.49735744 -0.08259443  3.75046017
 -0.40455765 -0.5038748  -0.50467518 -0.50413125 -0.45782884 -0.49844612
 -0.50451582 -0.50400417  1.62488973 -0.50370357]"
Acute abdomen,0.9191295290403929,0.8798580519354537,"[-0.30866155  3.24744822 -0.62171263 -0.39213418 -0.39542597  2.58879146
 -0.03915462 -0.44317009 -0.69719834 -0.6069981  -0.02519375 -0.78600711
 -0.64248417 -0.6334649  -0.24975081 -0.74431739 -0.66587877  1.99379506
  0.68875969 -0.52732178 -0.71827872  0.6386768   0.31682184 -0.4933195
  0.33853918 -0.11643696 -0.49955773 -0.20636518]"
Acute hepatic failure,0.9195851687806772,0.6642440012097705,"[ 1.12429194  0.39752351  0.46776936  1.11699646 -0.37321924  0.69884021
 -0.46563174 -0.50272039 -0.23321765  2.91060981 -1.20256254 -0.85704465
 -0.43871651  2.46597199 -0.32742614 -0.32658086 -0.75120982 -0.69864733
  0.07810284 -0.65108854 -1.14964919  1.1953817   0.18574877 -1.03056476
  0.1573068  -1.04299777 -0.59582283 -0.15144344]"
Abnormal cord insertion,0.9197344931100133,2.936768332560186,"[-0.31208516 -0.31208516 -0.31208516 -0.31208516 -0.15358196 -0.31208516
 -0.31208516 -0.31195406 -0.31208516  0.02665039 -0.17904296  4.7960474
 -0.31227928 -0.31098108  1.73010589 -0.29737931 -0.31208516 -0.09465677
 -0.31208516 -0.31226887 -0.28509095 -0.29430316 -0.31208516 -0.08447846
 -0.31208516  0.14140002 -0.31316493 -0.31208516]"
Lithotripsy,0.920092924126961,1.5529198591626638,"[ 0.72579613  3.70442182  0.10731832 -0.4841958   2.75370432 -0.58777721
  0.45558762 -0.04843554  0.67286478 -0.59014048  0.8259959  -0.59119183
 -0.42220938 -0.45551161 -0.58914089 -0.31653956 -0.48182539  0.0995076
 -0.59086636 -0.5681682  -0.5085941  -0.51789208 -0.15558854 -0.56314976
 -0.50188804 -0.30871999 -0.5847136  -0.47864813]"
Pulmonary embolism,0.9204921501807612,1.0257606452978898,"[-0.119578   -0.27689494 -0.38514774  0.67054453 -0.65745617 -0.29424477
  0.14790784 -0.12589408 -0.77985736 -0.83919228 -0.82573555  0.02555467
 -0.3458122   1.43067417  0.04666426 -0.15331881  4.33422376  0.12628542
  0.0938065  -0.73448936  0.78949659  0.05324357 -0.08106105 -0.5059909
 -0.88931661 -0.77872505  0.7186923  -0.64437875]"
Change in sustained attention,0.9205909223510856,1.0463043813663546,"[ 0.54753335 -0.63934824 -0.64825533 -0.4179493   1.99231404 -0.87146083
  0.29660676 -0.82797435 -0.83912427  0.83841248  0.72342026  2.15746745
 -0.06642769 -0.26933814  0.67245785 -0.60284139 -0.05140139 -0.48317323
  0.06698891 -0.77712093 -0.83774517 -0.86259171 -0.86113877  3.09408791
 -0.77748742 -0.30255208 -0.56437981  0.31102103]"
Hepatic haematoma,0.9211911366756734,1.3144217681530939,"[-0.21445108 -0.32225094 -0.61866762 -0.63928324 -0.69705044 -0.69235555
 -0.17629989  0.5366228  -0.38011478  0.5254248  -0.04494292 -0.23838029
 -0.1832589   1.13294261  0.85645782 -0.55826278 -0.33529339  3.76815706
 -0.14548665 -0.5114332  -0.57500474 -0.3706103  -0.65503329 -0.23052814
 -0.63282187 -0.41455002 -0.69897563  2.51545057]"
Cardiac pacemaker replacement,0.9212748225843288,0.9044593495785956,"[ 0.96742108  0.19726283 -0.62050312  1.63730367 -0.58438252 -0.50255081
 -0.50128241 -0.6286313  -0.36754704  3.8338082  -0.49914228 -0.91937301
 -0.05913888 -0.36475001 -0.12383599 -0.31312032 -0.29000625 -0.11408833
 -0.84487339 -0.41384411  1.47145329 -0.57068903 -0.19258139  0.74345196
 -0.61349543 -0.35445582 -0.9802184   1.00780882]"
Colon cancer stage II,0.9213310116257786,0.975552529632213,"[-0.7649067  -0.40104437 -0.75290937 -0.66313717  0.53861892 -0.09730079
 -0.94264294 -0.56624372  1.56475663 -0.49987525 -0.09042435 -0.93485973
  0.02734543 -0.26958706  0.63490899 -0.94112269 -0.4637616  -0.71418044
 -0.65657643  3.23468413  2.11107778  1.10265787  0.0931997  -0.92941484
  0.8477788   0.52008659 -0.77205476 -0.21507261]"
Varicella zoster pneumonia,0.9214192101888513,1.4767410803253747,"[-0.23812582 -0.62259937 -0.58360698 -0.6231265  -0.62163993 -0.62352994
 -0.62180339  0.49550787 -0.61496622 -0.45398268  0.84883851  2.17829025
 -0.02750412  0.9524359   1.33843174 -0.58981772 -0.3519287   3.36447647
 -0.57176309 -0.62289244 -0.6103866  -0.59920136 -0.58325458  0.28522279
 -0.62219361 -0.62056228  1.36106546 -0.62138366]"
Benign renal neoplasm,0.9217679161371615,0.9953802874676171,"[ 0.6461358  -0.61185262 -0.92003037 -0.72534765  1.57267049 -0.91401464
  0.69413747 -0.92239792 -0.79360343  0.40319266 -0.63621517  0.16056959
  1.7680875  -0.41608773 -0.11034446 -0.89119695  0.48723089  0.46386437
 -0.60296067 -0.74447323 -0.80466797 -0.599213   -0.88858441  1.76642005
 -0.90978069  0.07114965  0.55188015  2.90543228]"
Infective thrombosis,0.9218310259003835,2.7594063889678986,"[-0.33285684 -0.32227298 -0.33331582 -0.33041508 -0.33267354  0.71645321
 -0.33308799 -0.33308814 -0.3332366  -0.26984426 -0.33273158 -0.33336999
  0.16862791 -0.08481557 -0.33241094 -0.33215433 -0.31680484 -0.33317423
 -0.33210817 -0.28594591 -0.33345569 -0.30188712  1.89464211 -0.33108428
 -0.1786356   4.63656082 -0.33342553 -0.33348902]"
Blood creatinine increased,0.9219085072415699,1.0282218177193074,"[-0.41692791 -0.09135412  3.49195345 -0.29375453 -0.85045298  1.4694768
  0.24693235 -0.45332377  0.46783238 -0.68878038 -0.6221241  -0.59993607
 -0.27789889 -0.08197765  0.56994963 -0.3137172  -0.79537448 -0.61683459
 -0.67159701  1.34835749 -0.42740812  0.4263638   2.06451024 -0.89042973
 -0.88424467  0.22537213 -0.57729269 -0.7573194 ]"
Thyroiditis acute,0.921979775930353,1.5242696828343045,"[-0.26963991 -0.32039564 -0.60413039 -0.04890082 -0.15141253 -0.60154022
 -0.24508495 -0.60425225 -0.60356526 -0.56917736  2.51051571 -0.58939485
  0.99968766  0.51229935 -0.56225412 -0.59516219  0.06858624  1.15210621
 -0.07109787 -0.36485132 -0.47123658 -0.60304212 -0.5993066   3.80896957
 -0.20100784 -0.36799424 -0.51924399 -0.08947369]"
Malignant palate neoplasm,0.9220814560239096,1.3207947549342072,"[ 1.1114583  -0.01123976 -0.6958633  -0.55575059  2.92694663 -0.69697765
  0.02291237 -0.69263058 -0.37282816 -0.00819932  2.20845858 -0.6925605
  0.505481   -0.23076443 -0.65520052 -0.5631151   1.076488    0.06625882
 -0.29480755 -0.47453016 -0.63338635 -0.69401713 -0.69587115  2.35957435
 -0.69728432 -0.69704213 -0.66526548 -0.25024387]"
Skull fracture,0.922448549766661,1.211604521147316,"[ 0.13520795 -0.7017847  -0.42852633 -0.55989766  0.49328684 -0.68024277
 -0.1366836  -0.75499851 -0.75269488  0.38308688  0.2811828   3.56670173
  0.06105928 -0.02274372  0.95483399 -0.65617003  0.01637053  0.58180574
 -0.76020757 -0.6906043  -0.71472947 -0.70872962 -0.48776017  2.71887587
 -0.49124715  0.02368619 -0.74345317  0.07437583]"
Urine flow decreased,0.9224929186099516,1.1557385230036803,"[ 0.60826465 -0.03048147 -0.51290903  1.16952293  0.39209078 -0.6069405
 -0.7377136  -0.44369604 -0.78875493  4.60538382 -0.12768922 -0.21901345
  0.37096355 -0.49614764 -0.02513688 -0.37953198 -0.23663343  0.13214445
 -0.55663101 -0.56634041  0.41253359 -0.24819218 -0.37851398 -0.24709174
 -0.73083229 -0.13739761 -0.65514107  0.43388471]"
Lip neoplasm malignant stage unspecified,0.922701947083947,1.3743178651778205,"[-0.67123489 -0.66395769 -0.43469738 -0.65584464 -0.67078    -0.07716174
 -0.66723426  0.70968767 -0.56249542 -0.65276146  1.10254548 -0.66850178
 -0.129636    1.08213747  0.85282595 -0.65997512 -0.16537764  3.20859614
 -0.5310927  -0.64073985 -0.66917066 -0.66589835  0.68445888 -0.6581352
 -0.57415964  2.35351829  1.09631489 -0.67123034]"
Bladder trabeculation,0.9227077403093134,2.7591184609500687,"[-0.32415168 -0.32262436 -0.33366836 -0.33076731 -0.33302601  0.71621022
 -0.33360111 -0.33344065 -0.33358912 -0.27019017 -0.33308406 -0.33372253
  0.16832776 -0.08514217 -0.33276338 -0.33250674 -0.31715565 -0.33352675
 -0.33246058 -0.28629351 -0.33380823 -0.30223637  1.89452207 -0.33143658
 -0.178972    4.63672691 -0.33377808 -0.33384157]"
Epinephrine increased,0.9230848809057112,2.674190246155647,"[ 0.16627932  0.56845933 -0.34504309 -0.34497823  0.0950321  -0.343705
 -0.33040326 -0.24086409 -0.33907584 -0.26178435  4.92549865 -0.34469771
 -0.05649466 -0.34498195 -0.34325779 -0.33487776 -0.31276491 -0.20260861
  1.08606054 -0.21946248 -0.06441022 -0.34481103 -0.34384927 -0.34453477
 -0.34510528 -0.34457983 -0.34419804 -0.34484176]"
Subcutaneous haematoma,0.9231558281887494,1.6574251624369647,"[-0.24433789 -0.00533983  0.16755093 -0.49771353 -0.34677587 -0.55654175
 -0.39856722  0.58229118 -0.55404405 -0.50260507 -0.33334829  0.49935457
 -0.44311462 -0.52156737 -0.19125762  0.90633529  0.75119554 -0.53414629
 -0.47978986 -0.4426687   4.54761953 -0.44439764  1.12898198 -0.46644141
 -0.48213261 -0.55483854 -0.5499163  -0.03378457]"
pH urine decreased,0.9231834655185099,2.203966230365071,"[-0.41818501 -0.41825559 -0.41749272 -0.41865408 -0.18649782 -0.4183777
  1.43330315 -0.41749896 -0.32939004 -0.41846881 -0.41834846  0.84546848
  0.79459714 -0.41853295 -0.41658994 -0.41845473 -0.41786539 -0.37182747
 -0.41879755 -0.23350929  0.16534932 -0.2613511  -0.23531011  0.13590926
 -0.41805579 -0.11746566 -0.41796931  4.63227114]"
Bile duct cancer stage IV,0.9232943708107513,2.25452165162107,"[-0.40892421 -0.40705713 -0.4088943  -0.38240172 -0.40894854 -0.28073591
 -0.40940096 -0.40873158 -0.40897922 -0.40858327 -0.28910475 -0.40862631
  4.50821716 -0.40935502 -0.40652198 -0.40672409 -0.36444253  1.47743045
 -0.28949734  1.04510446 -0.40709554 -0.40930975 -0.40899704  0.6730215
 -0.40862919 -0.05102558 -0.3180202   0.8062326 ]"
Increased viscosity of bronchial secretion,0.9236443177014751,0.9975670140642957,"[-0.59366774  2.28635626 -0.29291168 -0.41112703  0.17326332 -0.63884646
 -0.42298579  0.56413406 -0.85968154 -0.70049408  0.58556233 -0.80295913
 -0.17243772  0.76932745  0.31917943 -0.60883328 -0.39882653  3.04072535
 -0.43179859 -0.53864638 -0.90872664 -0.7672197   0.14912527 -0.77702701
 -0.34597573  2.17645548  0.53303095 -0.92499488]"
Respiratory arrest,0.924267027640189,0.9799979026579562,"[-0.46933127 -0.45029043 -0.71655109 -0.37455502  0.97193998 -0.22629579
  4.21180342 -0.48683336 -0.04472302 -0.18311666 -0.69619816 -0.3093236
  0.14685178  1.34035432 -0.5073387   0.53000968 -0.39641088  0.9745437
 -0.47713928 -0.79714138 -0.76796075 -0.04946628  0.07137285 -0.69774024
 -0.94010587  0.8770172  -0.52106231 -0.01230886]"
Food aversion,0.9244082776800058,1.2384568234957374,"[ 0.16773542  0.13333045 -0.34559602 -0.60678269  4.54484933 -0.73567519
 -0.49087351 -0.20608248 -0.69001056  0.01765633 -0.55431756 -0.56058392
  0.5040621  -0.17179679 -0.29719774 -0.10913677  0.33571241  1.38848736
 -0.47459676 -0.54928068  0.60261713 -0.56248771 -0.34982874 -0.19048645
 -0.50891018  0.62760968 -0.34965722 -0.56875923]"
Abdominal wall wound,0.9244413631402457,0.9185713296486637,"[ 0.82457376  3.44086885 -0.18202133  0.37427328  1.71945109 -0.7511993
 -0.24462633  0.08848624  0.63844184 -0.27237275  1.05926083 -0.9541263
  1.75447873 -0.6616495  -1.00631005 -0.59877054 -0.69892338  0.65327247
 -0.94338219 -0.14364866 -0.7988657  -0.7670707  -0.31113054 -0.68254801
 -0.38764223 -0.28123386 -0.65359159 -0.21399413]"
Fallopian tube obstruction,0.924826900851123,2.058595616277755,"[-0.4354872  -0.44065225 -0.43843527  0.04722314 -0.25999095  1.30861362
 -0.4474238  -0.38172278 -0.43942181 -0.39968226 -0.33319103 -0.44901474
  3.33725499 -0.43498343 -0.44321794 -0.44120312  0.25779945 -0.2193052
 -0.33359614 -0.34983108 -0.32798298  0.20533503 -0.40534611 -0.40757521
 -0.4485952   3.40822536 -0.39738582 -0.33040726]"
