pt,mean_mae_rf,std_mae_rf,z_mae_rf
Dental paraesthesia,0.0605952380952381,0.07263221972653479,"[-0.60480833 -0.49007504 -0.8342749   0.19832468 -0.60480833  1.50628416
 -0.69659496 -0.28355512 -0.28355512 -0.00819523 -0.62775499 -0.49007504
  3.91568319 -0.3523951   0.31305797 -0.44418173 -0.14587518  1.6439641
 -0.8342749  -0.42123507  0.45073791 -0.5130217  -0.28355512 -0.12292852
 -0.5130217   1.36860421 -0.00819523 -0.8342749 ]"
Biopsy,0.06060267857142857,0.057769955368870474,"[-0.76053394  2.41297263 -0.56218978 -0.76053394  0.82621935 -0.94084682
 -0.94084682 -0.68840879 -0.2556579  -0.32778305  0.79015677  3.27847443
 -0.05731373 -0.21959532  0.0328427  -0.83265909 -0.63431493  0.15906171
 -0.76053394  1.06062608 -0.47203334 -0.29172047 -0.47203334  0.35740587
  1.25897024 -0.07534502 -1.04903454 -0.07534502]"
Axial spondyloarthritis,0.06061507936507936,0.08673307631730143,"[ 0.29395973  2.05543049 -0.69886924 -0.37860183  0.29395973 -0.69886924
 -0.69886924 -0.1223879  -0.18644139 -0.47468206  2.66393857 -0.69886924
 -0.21846813 -0.57076228 -0.69886924 -0.31454835 -0.5067088  -0.69886924
 -0.5067088   0.71030736  0.00571906 -0.31454835 -0.69886924 -0.57076228
  0.61422714  3.14433969 -0.69886924 -0.02630768]"
Spontaneous bacterial peritonitis,0.06061507936507936,0.08673307631730143,"[ 0.29395973  2.05543049 -0.69886924 -0.37860183  0.29395973 -0.69886924
 -0.69886924 -0.1223879  -0.18644139 -0.47468206  2.66393857 -0.69886924
 -0.21846813 -0.57076228 -0.69886924 -0.31454835 -0.5067088  -0.69886924
 -0.5067088   0.71030736  0.00571906 -0.31454835 -0.69886924 -0.57076228
  0.61422714  3.14433969 -0.69886924 -0.02630768]"
Squamous cell carcinoma of the vulva,0.06061507936507936,0.08673307631730143,"[ 0.29395973  2.05543049 -0.69886924 -0.37860183  0.29395973 -0.69886924
 -0.69886924 -0.1223879  -0.18644139 -0.47468206  2.66393857 -0.69886924
 -0.21846813 -0.57076228 -0.69886924 -0.31454835 -0.5067088  -0.69886924
 -0.5067088   0.71030736  0.00571906 -0.31454835 -0.69886924 -0.57076228
  0.61422714  3.14433969 -0.69886924 -0.02630768]"
Single functional kidney,0.060615079365079365,0.09230866923724838,"[-0.25041071  0.11069658 -0.56637959 -0.2052723   0.24611181  0.69749592
 -0.38582594 -0.65665641 -0.65665641 -0.06985706 -0.22031844 -0.65665641
  2.27734032 -0.31059526 -0.65665641 -0.43096435  0.00537362 -0.02471865
 -0.53628731  0.06555817  0.24611181 -0.38582594 -0.56637959 -0.31059526
 -0.29554912  4.26343041 -0.65665641 -0.06985706]"
Application site laceration,0.06061507936507937,0.08956850059136828,"[-0.6767455  -0.6767455  -0.49066817 -0.6767455   0.25364111 -0.6767455
 -0.30459085 -0.11851353 -0.21155219 -0.4286424   2.05238855 -0.49066817
  0.00553802 -0.6767455  -0.02547487 -0.49066817 -0.11851353  3.04480093
  0.06756379 -0.58370684 -0.49066817 -0.58370684 -0.49066817  0.62579575
 -0.27357797 -0.30459085 -0.30459085  3.04480093]"
Cortisol abnormal,0.06061507936507937,0.08956850059136828,"[-0.6767455  -0.6767455  -0.49066817 -0.6767455   0.25364111 -0.6767455
 -0.30459085 -0.11851353 -0.21155219 -0.4286424   2.05238855 -0.49066817
  0.00553802 -0.6767455  -0.02547487 -0.49066817 -0.11851353  3.04480093
  0.06756379 -0.58370684 -0.49066817 -0.58370684 -0.49066817  0.62579575
 -0.27357797 -0.30459085 -0.30459085  3.04480093]"
Coagulation test abnormal,0.06063492063492062,0.05757896852608678,"[-0.82150807  2.99933148 -0.32943025 -0.8022109  -0.58029345 -1.02412835
  0.04686455 -0.93729109 -0.14610714 -0.70572505 -0.18470148 -0.78291373
  0.21089049 -0.62853638 -1.0530741  -0.24259299 -0.50310477 -0.45486185
 -0.58994204  0.97312869  0.82839992 -0.31978166  0.3363221   2.01517584
  0.5871853   0.88629142 -0.79256232  2.01517584]"
Facial operation,0.060639880952380945,0.06669477013141775,"[-0.25324146 -0.75303077 -0.81550444 -0.5812282   0.63700825 -0.44066245
 -0.72179394 -0.90921493 -0.62808344  0.12160052 -0.01896522  2.65178392
  2.21446827 -0.62808344  0.30902152 -0.76864919 -0.31571512 -0.22200463
 -0.44066245 -0.53437295 -0.72179394 -0.62808344 -0.62808344  0.44958726
 -0.34695196  0.6838635   0.44958726  2.83920491]"
Microangiopathic haemolytic anaemia,0.060658482142857136,0.14560645365448602,"[-0.20197238  0.37750056  0.22726683 -0.41659199 -0.30928219 -0.41659199
 -0.41659199  0.18434291  0.29165272 -0.41659199 -0.03027669 -0.41659199
 -0.41659199  0.04841716 -0.27708924 -0.41659199  0.04841716 -0.18766441
 -0.28782022 -0.22343434  5.03474605  0.11995703 -0.09466258 -0.41659199
 -0.41659199 -0.41659199 -0.41659199 -0.1375865 ]"
Mycosis fungoides,0.06066468253968251,0.0688256694078005,"[ 1.19709512 -0.88142525 -0.07423287 -0.27603096  1.17691531 -0.88142525
 -0.5585483  -0.51818868 -0.27603096  0.55134122  0.34954313  1.17691531
  0.49080179 -0.63926753 -0.51818868 -0.15495211 -0.51818868  0.65224027
 -0.88142525 -0.88142525 -0.51818868 -0.88142525 -0.63926753  3.96172901
 -0.51818868  0.55134122 -0.09441268 -0.39710982]"
Vena cava thrombosis,0.06066849816849816,0.09845330683514979,"[-0.34275559 -0.16044868 -0.61621595 -0.53808442  0.37345012 -0.53808442
 -0.45995289  0.34089532 -0.27764598  0.08696784  4.64464054  0.86828316
  0.34740628 -0.61621595 -0.22555829 -0.36228847 -0.26462406 -0.51855154
 -0.08231715 -0.61621595 -0.15393772 -0.51204058 -0.43390904  0.75108586
 -0.56412826 -0.53808442 -0.45995289  0.86828316]"
Listless,0.06067176870748296,0.043341558125199756,"[-0.69943553 -0.50716434 -0.72690285 -0.82303845 -0.69943553 -0.80930479
 -0.82303845 -0.05395365 -0.82303845 -0.12262194  1.00353794  3.2558577
  0.49539263 -0.85050576 -0.49343068 -0.08142097  0.06964926  0.93486965
 -0.54836531 -0.50716434  1.73142176 -0.49343068 -0.34236045  0.33058874
 -0.57583262  1.78635639 -0.86423942  1.23701011]"
Benign neoplasm of bladder,0.06067176870748297,0.0724452742297642,"[-3.77366718e-01  1.79175831e+00 -7.71753086e-01 -4.04950288e-02
  2.55294747e-01  3.94973252e-01 -8.37484147e-01 -7.63536703e-01
 -7.88185851e-01 -3.85583101e-01 -5.99209050e-01  1.06050025e+00
  3.57471334e+00 -8.37484147e-01 -7.38887555e-01 -2.70553743e-01
 -3.28068422e-01  5.81015631e-02 -3.44501187e-01  5.86884476e-04
 -4.87114115e-02 -3.93799483e-01 -5.41694371e-01  1.89563686e-01
  3.21025808e-01  2.02181702e+00 -7.63536703e-01 -8.37484147e-01]"
Protein total increased,0.06067708333333333,0.06016446295203297,"[-0.54105167  2.31570116 -0.76612917 -0.62761994  0.82672696 -0.9046384
 -0.66224725 -0.48911071 -0.48911071 -0.29866052 -0.73150186  0.51508119
  0.48045389 -0.1601513  -0.28134687 -0.28134687 -0.29866052 -0.59299263
 -0.38522879  0.39388562 -1.00852032  0.09955351 -0.80075648  2.83511077
  1.10374541  2.21181924 -0.80075648 -0.66224725]"
Tumour excision,0.06068452380952383,0.05168445045869877,"[-0.25509653  0.1802375  -0.20672608  0.1802375   1.16376993 -0.69043055
 -1.17413503 -0.15835563 -0.98065324  0.2769784   1.27663431  2.53426595
  1.14764645 -1.17413503 -0.59368966 -0.78717145 -0.01324429  1.43786914
 -0.54531921 -0.30346697 -1.17413503 -0.98065324 -0.98065324  0.43821322
 -0.56144269  2.29241371 -0.52919573  0.1802375 ]"
Central sleep apnoea syndrome,0.06069568452380952,0.06380192877514947,"[-0.26559831  0.04460652 -0.77172199 -0.95131426 -0.80437513 -0.64110942
 -0.46151715  0.05276981 -0.20029203  0.12623937  4.07726935 -0.10233261
  0.21603551 -0.70641571 -0.24110846  0.02827995 -0.09416932  1.22011957
 -0.64110942 -0.49417029  0.6568529  -0.06967947 -0.16763889  0.79562875
 -0.62478285 -0.70641571 -0.95131426  1.67726354]"
Campylobacter infection,0.06069775132275131,0.07119770240043569,"[-2.86806636e-01  1.78749043e+00 -6.44444062e-01 -6.96696283e-04
 -7.74494034e-01 -8.52524018e-01  1.48860772e-01 -8.13509026e-01
 -5.79419075e-01 -6.83459053e-01  2.80188022e+00  7.08075655e-01
  6.75563162e-01 -5.40404083e-01 -2.47791645e-01 -4.62374100e-01
 -6.18434067e-01  9.81180598e-01 -5.40404083e-01 -9.82341759e-02
 -6.18434067e-01 -2.47791645e-01 -6.44444062e-01  2.61981026e+00
  1.09172308e+00 -7.02966549e-01 -7.35479042e-01 -7.22474045e-01]"
Cystitis interstitial,0.06070458074534159,0.04074672699765714,"[-0.23825727  2.86726468 -0.69619394 -0.1582295   2.56271457 -1.04298092
 -0.18045944 -0.41387376  0.2530243  -0.14489154  1.47122475  1.08442388
 -1.09410978 -0.61838916 -0.36274491 -0.77399871 -0.41831975  0.57758135
 -0.9140473   0.48866161 -0.48500955  0.30193016 -0.89626335  0.1507666
  0.6309332   0.16410456 -1.38976791 -0.72509285]"
Uterine perforation,0.06071428571428568,0.07969603966482403,"[ 2.24065624e-02 -4.33193540e-01 -5.60164060e-01  5.97508331e-02
  1.72530530e+00 -6.42321455e-01 -1.04563958e-01 -7.61823122e-01
 -6.72196872e-01  8.70669852e-17  7.46885413e-02  6.72196872e-01
 -4.48131248e-02  3.13691874e-01 -1.34439374e-01 -7.46885413e-02
 -1.71783645e-01  7.91698538e-01 -4.78006665e-01 -2.91285311e-01
 -7.61823122e-01 -6.72196872e-01 -7.61823122e-01  4.36927967e+00
 -3.73442707e-01  4.48131248e-02 -6.72196872e-01 -4.63068956e-01]"
Brachiocephalic vein thrombosis,0.06071428571428571,0.11647450701150311,"[ 3.40697211e-03 -4.25871514e-01 -5.21266733e-01  5.11045816e-02
  5.51929482e-01 -2.35081076e-01  5.11045816e-02 -5.21266733e-01
  1.94197410e-01  1.94197410e-01 -1.63534661e-01  1.94197410e-01
 -2.35081076e-01 -3.54325099e-01 -5.21266733e-01 -5.21266733e-01
 -2.35081076e-01 -4.49720318e-01 -5.21266733e-01 -3.78173904e-01
 -5.21266733e-01 -3.78173904e-01 -2.35081076e-01  5.99627091e-01
 -5.21266733e-01  2.18046215e-01 -2.35081076e-01  4.91626075e+00]"
Blood follicle stimulating hormone decreased,0.06071428571428571,0.08704914801315446,"[-0.12308318 -0.69747134 -0.50600862 -0.69747134  0.06837954 -0.50600862
 -0.69747134 -0.50600862 -0.69747134  0.06837954  2.27020082  3.13178307
  1.31288722 -0.69747134  0.25984226 -0.12308318 -0.3145459   2.23829037
 -0.3145459  -0.69747134 -0.50600862 -0.3783668  -0.50600862  0.6427677
 -0.69747134 -0.50600862 -0.12308318 -0.69747134]"
Perforated ulcer,0.06071428571428571,0.07738336364017388,"[-0.43667278  0.07692068 -0.71832081 -0.56921303  0.08520445 -0.60234809
 -0.68518575  0.08520445 -0.35383513  0.15975834  1.45202576  0.20946093
  0.38342    -0.78459094  0.20946093 -0.17159229 -0.41182149  4.46731642
 -0.51122667 -0.68518575 -0.35383513 -0.0970384  -0.48637538  0.92186476
 -0.46980785 -0.78459094 -0.13845722  0.20946093]"
Congenital cystic kidney disease,0.060714285714285714,0.09429317560439475,"[ 0.20673869 -0.59970002 -0.53341738 -0.11362737 -0.29038106 -0.61074712
  0.28406843 -0.54446449 -0.37875791 -0.41189922  0.0189379   0.35035106
 -0.31247527  0.32825685 -0.13572158 -0.53341738 -0.20200422  0.90270634
 -0.26828685 -0.57760581 -0.51132317 -0.59970002 -0.47818186  4.45987434
 -0.33456948 -0.47818186 -0.37875791  1.74228637]"
Shunt thrombosis,0.060714285714285714,0.08553221403183836,"[ 0.19949784 -0.61241198 -0.5149828  -0.70984116 -0.61241198 -0.70984116
 -0.38507723 -0.32012444 -0.57993559 -0.41755362  0.75159652  3.18732598
  1.62845912 -0.5149828   0.06959227 -0.32012444 -0.41755362  2.01817584
 -0.32012444 -0.61241198 -0.32012444 -0.70984116 -0.70984116  2.21303419
 -0.22269526 -0.61241198  0.06959227 -0.5149828 ]"
Chest tube insertion,0.060714285714285714,0.08553221403183836,"[ 0.19949784 -0.61241198 -0.5149828  -0.70984116 -0.61241198 -0.70984116
 -0.38507723 -0.32012444 -0.57993559 -0.41755362  0.75159652  3.18732598
  1.62845912 -0.5149828   0.06959227 -0.32012444 -0.41755362  2.01817584
 -0.32012444 -0.61241198 -0.32012444 -0.70984116 -0.70984116  2.21303419
 -0.22269526 -0.61241198  0.06959227 -0.5149828 ]"
Cryptococcal fungaemia,0.060714285714285714,0.08553221403183836,"[ 0.19949784 -0.61241198 -0.5149828  -0.70984116 -0.61241198 -0.70984116
 -0.38507723 -0.32012444 -0.57993559 -0.41755362  0.75159652  3.18732598
  1.62845912 -0.5149828   0.06959227 -0.32012444 -0.41755362  2.01817584
 -0.32012444 -0.61241198 -0.32012444 -0.70984116 -0.70984116  2.21303419
 -0.22269526 -0.61241198  0.06959227 -0.5149828 ]"
Oliguria,0.06072454844006568,0.05640691636380824,"[-0.86767621 -0.49069464 -1.06126134 -0.363336   -0.083147    0.08496641
 -0.29201516  0.99175991 -0.37352469 -0.49578898  0.68100483  0.45175928
 -0.23088302 -0.83201579 -0.60277024 -0.47031726  0.19704201  1.34326975
 -0.54163809 -0.22578867  2.92761121  0.16138159 -0.74031757 -0.74031757
 -0.34295862  3.09572461 -0.63333631 -0.54673244]"
Ocular icterus,0.06073412698412697,0.04210511473919536,"[-0.07021354  1.56590334 -0.67716013  0.08812035  2.1992389  -1.12577282
 -0.67716013 -0.84868851 -1.07299485  1.67145926 -0.18896396  0.64228897
 -0.38688132 -1.12577282  0.47076059 -0.46604827 -0.70354911  1.17006861
 -0.83549402 -0.04382456 -0.33410336 -0.17576947 -0.46604827 -0.01743558
  0.27284322 -0.53202072 -1.02021689  2.68743507]"
Haemorrhagic arteriovenous malformation,0.060734811165845635,0.05108326369233002,"[-0.10888884  1.9668298  -1.12143452 -0.51390711 -0.24389493 -0.49703135
 -0.58141016 -0.75016777 -0.27764645 -1.12143452 -1.15518604  3.41814527
  0.07674453 -0.82892132  0.16112334  0.11612131 -0.17639189 -0.51390711
 -0.0526363  -0.10888884  1.07241445  0.17237385 -0.66578896  0.75740024
  1.25242257  0.00924149 -1.18893757  0.90365684]"
Intestinal polyp,0.06074134199134198,0.05857810202293288,"[-4.42022808e-01  1.89880435e+00 -8.81736197e-01 -9.28386462e-02
 -2.35098860e-01  2.82211009e-01 -7.26543236e-01 -8.42937957e-01
 -4.93753795e-01 -3.90291821e-01 -1.05771393e-01  3.61885967e+00
  1.26509976e+00 -6.48946756e-01 -2.30941906e-03 -3.38560834e-01
 -3.90291821e-01  1.65816288e-01 -2.73897100e-01 -3.64426328e-01
 -5.97215769e-01 -5.32552035e-01 -8.04139717e-01 -7.78274223e-01
  2.43412769e-01  1.87293886e+00 -6.87744996e-01  2.82211009e-01]"
Protein total abnormal,0.0607514880952381,0.06653053761831182,"[ 0.32376378  0.04193831 -0.11463139 -0.50605565  4.48851794 -0.81919507
 -0.72525324 -0.31817201 -0.72525324  0.5273044   0.02628134  0.63690319
  0.87175775 -0.13028836 -0.5373696  -0.34948595  0.12022317 -0.11463139
 -0.63131142 -0.44342777 -0.81919507 -0.66262536 -0.5373696   0.30810681
 -0.44342777  0.35507772 -0.72525324  0.90307169]"
Retinal vasculitis,0.06076007326007325,0.057970016675810185,"[-0.0971514  -0.0971514  -0.82697165 -0.65004553  2.05913572 -0.94860836
 -0.56158247 -0.67216129 -0.45100364  0.94228957  1.35143123  3.81733906
 -0.42888788 -0.91543471  0.5442058   0.10189049 -0.91543471 -0.0308041
 -0.11926716 -0.55052459  0.01342743 -0.37359846 -0.55052459 -0.45100364
 -0.16349869 -0.05291987 -0.38465635  0.4115112 ]"
Catheter site inflammation,0.06076388888888888,0.08397210949511728,"[-0.19434363  0.38455229 -0.62438059 -0.34320258 -0.06202456 -0.72361989
 -0.26050316 -0.72361989 -0.35974246  0.33493264  4.58568264  0.15299392
  1.01306785 -0.62438059 -0.45898176 -0.45898176 -0.59130083  0.9634482
 -0.52514129 -0.32666269 -0.45898176  0.61611065 -0.62438059  0.25223322
 -0.0289448  -0.21088351 -0.17780375 -0.52514129]"
Purulence,0.06077380952380952,0.14179369804798253,"[-0.35808227 -0.35808227 -0.42860727 -0.42860727 -0.3815906  -0.39334477
 -0.39334477 -0.11124479 -0.42860727  0.27664269  0.41769269 -0.42860727
  0.27664269 -0.39334477  0.41769269 -0.00545729 -0.42860727  4.82550494
 -0.42860727 -0.39334477 -0.21703228 -0.39334477 -0.39334477  0.98189265
 -0.42860727 -0.42860727  0.45295518 -0.42860727]"
Microcephaly,0.0607819264069264,0.07682229899433232,"[-0.40660684 -0.64328054 -0.79120161 -0.79120161  1.08246523 -0.19951734
 -0.40660684 -0.71231037  0.05194847  1.57553545 -0.1107647   3.7055988
 -0.52494369 -0.64328054  0.65842484 -0.25868577 -0.25868577 -0.28826998
  0.42175113  2.04888286 -0.52494369 -0.24882436 -0.08118049 -0.67286475
 -0.52494369 -0.79120161 -0.79120161  0.125909  ]"
Chronic respiratory disease,0.06078869047619047,0.10057969004069346,"[-0.29368445  0.16200729 -0.60438335 -0.35582423 -0.41796401 -0.60438335
 -0.60438335 -0.48010379 -0.60438335 -0.41796401  1.13553054 -0.48010379
  0.32771337 -0.35582423 -0.54224357 -0.60438335  0.5762725   1.2598101
 -0.29368445  0.32771337 -0.60438335 -0.35582423 -0.60438335  4.24251963
  0.14129403  1.2598101  -0.60438335 -0.60438335]"
Cyanosis central,0.06078869047619047,0.10057969004069346,"[-0.29368445  0.16200729 -0.60438335 -0.35582423 -0.41796401 -0.60438335
 -0.60438335 -0.48010379 -0.60438335 -0.41796401  1.13553054 -0.48010379
  0.32771337 -0.35582423 -0.54224357 -0.60438335  0.5762725   1.2598101
 -0.29368445  0.32771337 -0.60438335 -0.35582423 -0.60438335  4.24251963
  0.14129403  1.2598101  -0.60438335 -0.60438335]"
Iodine allergy,0.06078869047619047,0.08664737217156403,"[-0.17260024 -0.31686313 -0.70156416 -0.12451261  1.46237914 -0.1004688
 -0.2687755  -0.55730127 -0.12451261  0.59680182 -0.17260024  1.17385337
  0.01975028 -0.70156416  0.30827605 -0.2687755  -0.2687755  -0.70156416
 -0.55730127 -0.70156416 -0.31686313 -0.22068787 -0.41303838 -0.41303838
 -0.41303838 -0.12451261 -0.41303838  4.49189975]"
Skin tightness,0.06079931972789115,0.05899675551952597,"[-0.12251337  1.39088705 -0.82876689 -0.06197735 -0.6068015  -0.56644416
 -0.54626548 -1.03055362 -0.72787353 -0.06197735  2.88410879  0.36177477
  3.06571684 -0.66733752 -0.52608681 -0.54626548 -0.10233469  1.28999369
 -0.34447876 -0.46555079 -0.30412142  0.18016672 -0.6068015   0.30123875
  0.34159609 -0.22340673 -0.56644416 -0.90948158]"
Malignant hypertension,0.06079931972789115,0.08596219615048084,"[-0.29181472  4.77685855  0.16519681 -0.45800073 -0.31951239 -0.66573324
 -0.20872171 -0.70727974  0.03363288 -0.54109373 -0.61726232 -0.08408221
  0.02670847 -0.70727974 -0.33336122 -0.16717521 -0.41645422 -0.43722748
 -0.08408221 -0.38875656 -0.12562871  0.37292932  0.53911533 -0.06330896
  0.62220833 -0.30566355 -0.48569839  0.87148734]"
Intervertebral discitis,0.060804865424430636,0.06945676430868851,"[-0.03036728  2.40050581 -0.5937456  -0.7919713  -0.01993435 -0.78153837
 -0.53114801 -0.30683997  0.44954758  0.0635291   3.94457971 -0.51549861
 -0.55723034 -0.40595283 -0.65112672 -0.41638576 -0.47898335  0.03223031
  0.2930536  -0.64069379  0.24610541  1.01814236 -0.21816005  0.47041344
 -0.3642211  -0.75023957 -0.47376688 -0.39030343]"
Anti-thyroid antibody positive,0.06080782312925167,0.09522566541518435,"[ 0.22154677 -0.48604558 -0.27851849 -0.50354786 -0.04848847 -0.56855635
 -0.00598292 -0.37603122 -0.29352045  0.82162509 -0.1935074  -0.62356353
  0.30655787 -0.23851327 -0.2985211  -0.47354395  0.34406276  0.35156374
 -0.20850936 -0.06849108 -0.46854329 -0.45854199 -0.30352176  4.897157
 -0.01598423 -0.06849108 -0.44354003 -0.51854982]"
Glomerular filtration rate abnormal,0.0608082706766917,0.06811463565742516,"[-0.71243968  0.58825716 -0.5900969  -0.44199776  0.69128265 -0.45487595
 -0.58365781 -0.73175696 -0.64160965  0.09888608  1.74729395 -0.31321589
  3.97522022 -0.69956149 -0.75751333 -0.46775413  0.02805605  0.29849797
 -0.26814224  0.62045263 -0.62229237  0.25986341 -0.64160965 -0.84122154
 -0.37760683 -0.42911957 -0.1200431   1.38670473]"
Infusion site reaction,0.06080898268398267,0.05867802757337458,"[ 0.20311334  4.37327685 -0.61026221 -0.41660136  0.43550635 -0.80392305
 -0.23585124 -0.08737793  0.0417293  -0.50052106  1.48127491  0.39677418
  0.70663153 -0.62962829 -0.18420835 -0.17129763 -0.76519088  0.24830087
 -0.45533353  0.24184551 -0.92011956  0.43550635 -0.95885173 -0.55861932
  0.09337219 -0.50697642 -0.33913703 -0.51343179]"
Delayed delivery,0.060813492063492056,0.08949550969380526,"[-0.67951445 -0.30705628 -0.02771266 -0.67951445 -0.21394174 -0.30705628
 -0.40017083 -0.67951445 -0.43120901 -0.49328537  2.54845631 -0.30705628
  2.67260904 -0.67951445 -0.67951445 -0.49328537  0.59305095  0.06540188
 -0.05875084  0.06540188 -0.05875084 -0.67951445 -0.49328537 -0.21394174
 -0.49328537 -0.49328537 -0.1208272   3.0450672 ]"
Blood immunoglobulin G abnormal,0.060813492063492056,0.08949550969380526,"[-0.67951445 -0.30705628 -0.02771266 -0.67951445 -0.21394174 -0.30705628
 -0.40017083 -0.67951445 -0.43120901 -0.49328537  2.54845631 -0.30705628
  2.67260904 -0.67951445 -0.67951445 -0.49328537  0.59305095  0.06540188
 -0.05875084  0.06540188 -0.05875084 -0.67951445 -0.49328537 -0.21394174
 -0.49328537 -0.49328537 -0.1208272   3.0450672 ]"
Prenatal screening test abnormal,0.060813492063492056,0.08949550969380526,"[-0.67951445 -0.30705628 -0.02771266 -0.67951445 -0.21394174 -0.30705628
 -0.40017083 -0.67951445 -0.43120901 -0.49328537  2.54845631 -0.30705628
  2.67260904 -0.67951445 -0.67951445 -0.49328537  0.59305095  0.06540188
 -0.05875084  0.06540188 -0.05875084 -0.67951445 -0.49328537 -0.21394174
 -0.49328537 -0.49328537 -0.1208272   3.0450672 ]"
